"player1","player2","wins1","wins2"
"Andrey Rublev","Jack Sock","1","0"
"Andrey Rublev","Andreas Seppi","1","0"
"Andrey Rublev","Kevin Anderson","2","0"
"Andrey Rublev","Yoshihito Nishioka","1","2"
"Andrey Rublev","Cedrik Marcel Stebe","1","0"
"Andrey Rublev","Nikoloz Basilashvili","3","3"
"Andrey Rublev","Lucas Pouille","3","0"
"Andrey Rublev","Holger Rune","0","1"
"Andrey Rublev","Peter Gojowczyk","0","1"
"Andrey Rublev","J J Wolf","1","0"
"Andrey Rublev","Novak Djokovic","1","2"
"Andrey Rublev","Lloyd Harris","2","0"
"Andrey Rublev","Sam Querrey","3","1"
"Andrey Rublev","Mikhail Kukushkin","2","2"
"Andrey Rublev","Jack Draper","2","0"
"Andrey Rublev","Borna Coric","4","0"
"Andrey Rublev","Aljaz Bedene","1","0"
"Andrey Rublev","Stan Wawrinka","1","2"
"Andrey Rublev","Gregoire Barrere","1","0"
"Andrey Rublev","Dennis Novak","0","1"
"Andrey Rublev","Dominic Thiem","4","2"
"Andrey Rublev","Zhizhen Zhang","1","0"
"Andrey Rublev","Robin Haase","4","1"
"Andrey Rublev","Jeremy Chardy","3","1"
"Andrey Rublev","Kei Nishikori","0","2"
"Andrey Rublev","Guido Pella","2","0"
"Andrey Rublev","Feliciano Lopez","1","1"
"Andrey Rublev","Yuichi Sugita","1","0"
"Andrey Rublev","Tennys Sandgren","2","0"
"Andrey Rublev","Ivo Karlovic","1","0"
"Andrey Rublev","Yen Hsun Lu","1","1"
"Andrey Rublev","Salvatore Caruso","2","0"
"Andrey Rublev","Illya Marchenko","0","1"
"Andrey Rublev","Andrej Martin","1","0"
"Andrey Rublev","Roger Federer","1","0"
"Andrey Rublev","Evgeny Donskoy","0","1"
"Andrey Rublev","Steve Darcis","1","0"
"Andrey Rublev","Paolo Lorenzi","1","0"
"Andrey Rublev","Noah Rubin","1","0"
"Andrey Rublev","Tomas Berdych","1","1"
"Andrey Rublev","Guillermo Garcia Lopez","1","0"
"Andrey Rublev","David Ferrer","1","1"
"Andrey Rublev","Thomas Fabbiano","1","0"
"Andrey Rublev","Hyeon Chung","1","3"
"Andrey Rublev","Marcos Baghdatis","1","0"
"Andrey Rublev","Juan Martin del Potro","0","1"
"Andrey Rublev","Dudi Sela","0","1"
"Andrey Rublev","Mikhail Youzhny","1","0"
"Andrey Rublev","Carlos Berlocq","1","0"
"Andrey Rublev","Florian Mayer","1","0"
"Andrey Rublev","Ivan Dodig","1","0"
"Andrey Rublev","Inigo Cervantes Huegun","0","1"
"Norbert Gombos","Alejandro Davidovich Fokina","0","1"
"Norbert Gombos","Nick Kyrgios","0","2"
"Norbert Gombos","Albert Ramos","1","2"
"Norbert Gombos","Juan Ignacio Londero","1","0"
"Norbert Gombos","Carlos Taberner","0","1"
"Norbert Gombos","Roberto Carballes Baena","0","1"
"Norbert Gombos","Damir Dzumhur","0","1"
"Norbert Gombos","Pierre Hugues Herbert","0","1"
"Norbert Gombos","Jiri Vesely","0","1"
"Norbert Gombos","Lorenzo Musetti","0","1"
"Norbert Gombos","Federico Coria","1","0"
"Norbert Gombos","Ilya Ivashka","0","1"
"Norbert Gombos","Marcos Giron","0","1"
"Norbert Gombos","Andreas Seppi","0","1"
"Norbert Gombos","Jurij Rodionov","1","0"
"Norbert Gombos","Kevin Anderson","0","1"
"Norbert Gombos","Nikoloz Basilashvili","0","1"
"Norbert Gombos","Peter Gojowczyk","0","1"
"Norbert Gombos","Borna Coric","1","0"
"Norbert Gombos","Pablo Cuevas","1","0"
"Norbert Gombos","Malek Jaziri","0","1"
"Norbert Gombos","Marco Cecchinato","1","1"
"Norbert Gombos","Max Purcell","0","1"
"Norbert Gombos","Nicolas Jarry","1","0"
"Norbert Gombos","Viktor Troicki","0","1"
"Norbert Gombos","Tennys Sandgren","0","1"
"Norbert Gombos","Alex Bolt","0","1"
"Norbert Gombos","Bernard Tomic","0","1"
"Norbert Gombos","Evgeny Donskoy","1","0"
"Norbert Gombos","Nicolas Mahut","1","0"
"Norbert Gombos","Mischa Zverev","0","1"
"Norbert Gombos","Marcos Baghdatis","0","1"
"Alejandro Davidovich Fokina","Richard Gasquet","0","1"
